Symbol,GeneID,Raw counts
LRRC69,100130742,0
MIR4661,100616245,0
SLC26A7,115111,0
RUNX1T1,862,0
LOC102724710,102724710,0
FLJ46284,441369,0
TRIQK,286144,12
MIR8084,102467005,0
LINC02906,389676,0
CIBAR1-DT,642924,1
CIBAR1,137392,8
RBM12B,389677,1
RBM12B-AS1,55472,0
TMEM67,91147,16
MIR378D2,100616169,0
PDP1,54704,7
CDH17,1015,0
GEM,2669,5
RAD54B,25788,1
FSBP,100861412,0
VIRMA,25962,55
LINC02894,100288748,3
ESRP1,54845,273
DPY19L4,286148,12
INTS8,55656,16
CCNE2,9134,0
NDUFAF6,137682,8
TP53INP1,94241,1
MIR3150B,100500907,0
MIR3150A,100422964,0
PLEKHF2,79666,10
LINC01298,619344,0
CFAP418,157657,0
CFAP418-AS1,100616530,0
TRS-AGA2-5,100189248,0
SRSF3P2,100500773,1
GDF6,392255,0
UQCRB,7381,338
MTERF3,51001,36
PTDSS1,9791,77
LOC102724804,102724804,0
SDC2,6383,0
CPQ,10404,21
LOC101927066,101927066,0
TSPYL5,85453,0
MTDH,92140,32
LAPTM4B,55353,24
MATN2,4147,0
RPL30,6156,5299
SNORA72,26775,0
ERICH5,203111,0
RIDA,10247,73
POP1,10940,1
NIPAL2,79815,19
STK3,6788,56
KCNS2,3788,0
OSR2,116039,3
VPS13B,157680,11
MIR599,693184,0
MIR875,100126309,0
COX6C,1345,1080
RGS22,26166,0
FBXO43,286151,0
POLR2K,5440,195
SPAG1,6674,15
RNF19A,25897,18
MIR4471,100616451,0
ANKRD46,157567,5
SNX31,169166,0
PABPC1,26986,68
MIR7705,102466854,0
YWHAZ,7534,536
FLJ42969,441374,0
ZNF706,51123,26
"NACA4P",83955,928
GRHL2,79977,9
NCALD,83988,0
LOC104054148,104054148,0
MIR5680,100847001,0
RRM2B,50484,2
UBR5-DT,101927221,0
UBR5,51366,50
ODF1,4956,0
KLF10,7071,62
LOC101927245,101927245,2
AZIN1,51582,78
MAILR,100506753,0
ATP6V1C1,528,150
BAALC-AS2,157556,1
BAALC,79870,4
MIR3151,100422992,0
BAALC-AS1,100499183,0
FZD6,8323,53
CTHRC1,115908,4
SLC25A32,81034,8
DCAF13,25879,7
RIMS2,9699,0
DCSTAMP,81501,0
DPYS,1807,0
MIR548A3,693127,0
LRP12,29967,0
ZFPM2,23414,0
ZFPM2-AS1,102723356,7
OXR1,55074,15
ABRA,137735,0
ANGPT1,284,0
RSPO2,340419,0
EIF3E,3646,59
EMC2,9694,121
TMEM74,157753,0
TRHR,7201,0
NUDCD1,84955,62
ENY2,56943,196
PKHD1L1,93035,0
EBAG9,9166,52
SYBU,55638,0
SYBU-AS1,100132813,0
KCNV1,27012,0
LINC01608,101927459,0
LINC01609,101927487,0
CSMD3,114788,120
MIR2053,100302225,0
TRPS1,7227,0
LINC00536,100859921,0
EIF3H,8667,1084
UTP23,84294,24
RAD21,5885,43
RAD21-AS1,644660,0
MIR3610,100500914,0
AARD,441376,0
SLC30A8,169026,0
MED30,90390,35
EXT1,2131,47
SAMD12,401474,0
SAMD12-AS1,552860,0
TNFRSF11B,4982,12
COLEC10,10584,0
LOC101927513,101927513,0
MAL2,114569,56
MIR548AZ,102466162,0
CCN3,4856,0
ENPP2,5168,6
TAF2,6873,28
DSCC1,79075,0
DEPTOR,64798,0
COL14A1,7373,0
MRPL13,28998,353
MTBP,27085,10
SNTB1,6641,1
LOC101927543,101927543,0
HAS2,3037,6
HAS2-AS1,594842,0
LINC01151,104266958,0
ZHX2,22882,2
DERL1,79139,113
TBC1D31,93594,0
TRM-CAT1-1,100189201,0
FAM83A,84985,40
FAM83A-AS1,100131726,5
MIR4663,100616260,0
C8orf76,84933,26
ZHX1-C8orf76,100533106,2
ZHX1,11244,9
ATAD2,29028,22
MIR548D1,693130,0
MIR548AA1,100500863,0
NTAQ1,55093,6
FBXO32,114907,19
KLHL38,340359,0
ANXA13,312,0
FAM91A1,157769,8
FER1L6,654463,0
FER1L6-AS1,439941,0
FER1L6-AS2,157376,0
LOC101927588,101927588,0
TMEM65,157378,7
TRMT12,55039,0
RNF139-DT,101927612,1
RNF139,11236,14
TATDN1,83940,4
MIR6844,102466200,0
NDUFB9,4715,718
MTSS1,9788,26
MIR4662B,100616255,0
MIR4662A,100616221,0
ZNF572,137209,3
LINC00964,157381,1
SQLE,6713,204
WASHC5,9897,33
NSMCE2,286053,105
TRIB1,10221,5
LINC00861,100130231,0
LOC101927657,101927657,0
LRATD2,157638,6
PCAT1,100750225,0
PCAT2,103164619,0
PRNCR1,101867536,2
CASC19,103021165,0
CCAT1,100507056,2
CASC21,103021164,0
CASC8,727677,4
CCAT2,101805488,0
POU5F1B,5462,1
CASC11,100270680,0
MYC,4609,75
MIR1204,100302185,1
PVT1,5820,9
LINC02912,641384,0
MIR1205,100302161,0
MIR1206,100302170,0
MIR1207,100302175,0
MIR1208,100302281,0
LINC00824,101927774,0
LINC00977,728724,0
CCDC26,137196,0
MIR3686,100500839,0
GSDMC,56169,74
CYRIB,51571,82
MIR5194,100847051,0
ASAP1,50807,12
ASAP1-IT2,100507117,0
ASAP1-IT1,29065,0
ADCY8,114,0
EFR3A,23167,7
OC90,729330,0
HHLA1,10086,0
KCNQ3,3786,8
HPYR1,93668,0
DNAAF11,23639,4
TMEM71,137835,0
PHF20L1,51105,2
TG,7038,0
SLA,6503,0
MIR7848,102466865,0
CCN4,8840,0
NDRG1,10397,168
ST3GAL1,6482,2
LOC101927798,101927798,0
LOC101927822,101927822,0
ZFAT,57623,0
ZFAT-AS1,594840,0
MIR30B,407030,0
MIR30D,407033,0
NCRNA00250,552853,0
LOC101927845,101927845,0
LINC01591,286094,0
KHDRBS3,10656,0
LOC101927915,101927915,0
FAM135B,51059,0
COL22A1,169044,0
KCNK9,51305,0
TRAPPC9,83696,5
CHRAC1,54108,13
AGO2,27161,9
PTK2,5747,44
MIR151A,442893,0
DENND3,22898,1
SLC45A4,57210,3
LINC01300,731779,0
GPR20,2843,0
PTP4A3,11156,0
MROH5,389690,0
MIR1302-7,100302147,0
MIR4472-1,100616268,0
LINC00051,619434,0
TSNARE1,203062,0
ADGRB1,575,0
ARC,23237,0
JRK,8629,0
PSCA,8000,59
LY6K,54742,28
LNCOC1,100288181,1
THEM6,51337,1
SLURP1,57152,798
LYPD2,137797,173
LYNX1,66004,1064
LY6D,8581,395
GML,2765,0
CYP11B1,1584,0
CYP11B2,1585,0
LY6E-DT,100133669,2
CDC42P3,100128627,10
LY6E,4061,88
LINC02904,286122,0
LY6L,101928108,0
LY6H,4062,0
GPIHBP1,338328,0
ZFP41,286128,0
GLI4,2738,0
MINCR,100507316,7
ZNF696,79943,0
TOP1MT,116447,2
RHPN1-AS1,78998,0
RHPN1,114822,0
MAFA-AS1,104326051,0
MAFA,389692,0
ZC3H3,23144,1
GSDMD,79792,3
MROH6,642475,4
"NAPRT",93100,4
EEF1D,1936,228
TIGD5,84948,2
PYCR3,65263,2
GFUS,7264,50
ZNF623,9831,6
ZNF707,286075,1
LINC02878,286076,0
CCDC166,100130274,0
MAPK15,225689,0
FAM83H,286077,18
MIR4664,100616318,0
IQANK1,642574,0
SCRIB,23513,4
MIR937,100126338,0
PUF60,22827,57
NRBP2,340371,6
MIR6845,102466748,0
EPPK1,83481,1
PLEC,5339,11
MIR661,724031,0
PARP10,84875,1
GRINA,2907,3
SPATC1,375686,0
SMPD5,392275,0
OPLAH,26873,0
MIR6846,102465509,0
EXOSC4,54512,10
MIR6847,102465510,0
GPAA1,8733,13
CYC1,1537,17
SHARPIN,81858,5
MAF1,84232,5
WDR97,340390,0
HGH1,51236,1
MROH1,727957,38
BOP1,23246,3
MIR7112,102465906,0
SCX,642658,0
HSF1,3297,2
DGAT1,8694,1
MIR6848,102465511,0
SCRT1,83482,1
TMEM249,340393,0
FBXL6,26233,0
SLC52A2,79581,2
ADCK5,203054,1
CPSF1,29894,0
MIR939,100126351,0
MIR1234,100302196,0
MIR6849,102466749,0
SLC39A4,55630,21
VPS28,51160,91
TONSL,4796,0
TONSL-AS1,100287098,0
MIR6893,102466271,0
ZFTRAF1,50626,3
KIFC2,90990,0
FOXH1,8928,0
PPP1R16A,84988,2
GPT,2875,1
MFSD3,113655,9
RECQL4,9401,1
LRRC14,9684,0
LRRC24,441381,0
C8orf82,414919,5
ARHGAP39,80728,1
ZNF251,90987,2
ZNF34,80778,2
RPL8,6132,1981
MIR6850,102465978,0
ZNF517,340385,2
ZNF7,7553,28
COMMD5,28991,20
ZNF250,58500,12
ZNF16,7564,5
ZNF252P,286101,3
TMED10P1,286102,55
ZNF252P-AS1,286103,0
C8orf33,65265,16
DDX11L5,100287596,1
WASHC1,100287171,11
MIR1302-9,100422831,0
FAM138C,654835,0
PGM5P3-AS1,101929127,1
FOXD4,2298,0
ZNG1A,55871,196
DOCK8-AS1,157983,0
DOCK8,81704,0
KANK1,23189,18
DMRT1,1761,0
DMRT3,58524,0
DMRT2,10655,0
LINC01230,102800446,0
SMARCA2,6595,63
VLDLR-AS1,401491,2
VLDLR,7436,11
KCNV2,169522,0
PUM3,9933,13
LINC01231,101929247,0
RFX3,5991,0
RFX3-DT,101929302,0
GLIS3,169792,0
GLIS3-AS1,84850,0
SLC1A1,6505,0
SPATA6L,55064,17
PLPP6,403313,5
CDC37L1-DT,101929351,2
CDC37L1,55664,14
AK3,50808,7
RCL1,10171,19
MIR101-2,406894,0
JAK2,3717,3
INSL6,11172,0
INSL4,3641,0
RLN2,6019,0
RLN1,6013,0
PLGRKT,55848,67
CD274,29126,0
PDCD1LG2,80380,5
RIC1,57589,6
ERMP1,79956,4
MLANA,2315,0
KIAA2026,158358,1
MIR4665,100616288,0
RANBP6,26953,2
IL33,90865,13
TPD52L3,89882,0
UHRF2,115426,0
GLDC,2731,0
KDM4C,23081,25
DMAC1,90871,116
PTPRD,5789,0
PTPRD-AS1,101929407,0
PTPRD-DT,101929428,0
LOC105375975,105375975,0
TYRP1,7306,0
LURAP1L-AS1,101929467,0
LURAP1L,286343,8
MPDZ,8777,8
LINC01235,401492,0
LINC00583,100113404,0
NFIB,4781,2
TRH-GTG1-6,100009607,1
ZDHHC21,340481,8
CER1,9350,0
FREM1,158326,0
LOC389705,389705,2
TTC39B,158219,109
SNAPC3,6619,0
PSIP1,11168,10
CCDC171,203238,3
RNU6-14P,100873746,0
LINC03041,100129385,0
BNC2,54796,0
CNTLN,54875,4
SH3GL2,6456,1
ADAMTSL1,92949,0
MIR3152,100422869,0
SAXO1,158297,0
RRAGA,10670,25
HAUS6,54801,10
SCARNA8,677776,2
PLIN2,123,29
DENND4C,55667,9
RPS6,6194,2900
ACER2,340485,0
SLC24A2,25769,0
MLLT3,4300,6
MIR4473,100616229,0
MIR4474,100616441,0
FOCAD,54914,52
FOCAD-AS1,101929548,0
MIR491,574444,0
HACD4,401494,28
IFNB1,3456,0
IFNW1,3467,0
IFNA21,3452,0
IFNA4,3441,0
IFNA7,3444,0
IFNA10,3446,0
IFNA16,3449,0
IFNA17,3451,0
IFNA14,3448,0
IFNA22P,3453,0
IFNA5,3442,0
KLHL9,55958,9
IFNA6,3443,0
IFNA13,3447,0
IFNA2,3440,0
IFNA8,3445,0
IFNA1,3439,0
MIR31HG,554202,0
IFNE,338376,0
MIR31,407035,0
MTAP,4507,15
CDKN2A-DT,51198,0
CDKN2A,1029,6
CDKN2B-AS1,100048912,0
CDKN2B,1030,29
DMRTA1,63951,0
LINC01239,441389,0
LOC101929563,101929563,0
ELAVL2,1993,3
IZUMO3,100129669,0
TUSC1,286319,1
LINC01241,101929582,0
LOC100506422,100506422,0
CAAP1,79886,12
PLAA,9373,32
IFT74,80173,47
IFT74-AS1,101929602,0
LRRC19,64922,0
TEK,7010,0
LINC00032,158035,0
EQTN,54586,0
MOB3B,79817,4
IFNK,56832,0
C9orf72,203228,7
LINGO2,158038,0
MIR876,100126310,0
MIR873,100126316,0
LINC01242,401497,0
LINC01243,101929620,0
ACO1,48,13
RIGI,23586,14
TOPORS,10210,6
SMIM27,100129250,32
NDUFB6,4712,279
TAF1L,138474,0
TMEM215,401498,0
APTX,54840,61
DNAJA1,3301,74
SMU1,55234,6
B4GALT1,2683,26
B4GALT1-AS1,101929639,3
SPINK4,27290,1
BAG1,573,10
CHMP5,51510,81
NFX1,4799,43
AQP7,364,0
AQP3,360,614
NOL6,65083,3
MIR6851,102465512,0
SUGT1P1,441394,0
ANKRD18B,441459,1
ANXA2P2,304,1674
PTENP1,11191,2
PTENP1-AS,101243555,0
UBE2R2-AS1,101929688,3
PRSS3,5646,61
UBE2R2,54926,87
UBAP2,55833,3
SNORD121B,101340252,0
SNORD121A,100113379,0
DCAF12,25853,17
UBAP1,51271,45
KIF24,347240,6
NUDT2,318,26
MYORG,57462,7
C9orf24,84688,1
FAM219A,203259,1
DNAI1,27019,0
ENHO,375704,0
CNTFR,1271,0
CNTFR-AS1,415056,0
RPP25L,138716,35
DCTN3,11258,194
ARID3C,138715,0
SIGMAR1,10280,17
GALT,2592,7
IL11RA,3590,4
CCL27,10850,1
CCL19,6363,0
CCL21,6366,0
FAM205A,259308,0
PHF24,23349,0
FAM205BP,389715,0
DNAJB5-DT,101926900,0
DNAJB5,25822,6
C9orf131,138724,0
VCP,7415,47
FANCG,2189,5
PIGO,84720,8
STOML2,30968,90
ATOSB,80256,5
UNC13B,10497,0
ATP8B5P,158381,72
RUSC2,9853,3
FAM166B,730112,0
TESK1,7016,2
MIR4667,100616214,0
CD72,971,0
SIT1,27240,0
RMRP,6023,62
CCDC107,203260,8
ARHGEF39,84904,1
CA9,768,27
TPM2,7169,219
TLN1,7094,16
MIR6852,102465513,0
CREB3,10488,13
MIR6853,102466201,0
GBA2,57704,0
RGP1,9827,1
NPR2,4882,2
MSMP,692094,0
SPAG8,26206,0
HINT2,84681,18
FAM221B,392307,0
TMEM8B,51754,0
OR13J1,392309,0
HRCT1,646962,5
SPAAR,158376,0
OR2S2,56656,0
RECK,8434,4
GLIPR2,152007,7
CCIN,881,0
CLTA,1211,16
GNE,10020,1
RNF38,152006,7
MELK,9833,1
MIR4475,100616289,0
PAX5,5079,0
MIR4540,100616278,0
MIR4476,100616456,0
EBLN3P,100506710,14
ZCCHC7,84186,9
GRHPR,9380,143
ZBTB5,9925,0
POLR1E,64425,21
FBXO10,26267,0
TOMM5,401505,344
FRMPD1,22844,9
TRMT10B,158234,8
EXOSC3,51010,12
DCAF10,79269,9
SLC25A51,92014,10
SHB,6461,6
ALDH1B1,219,3
IGFBPL1,347252,0
FAM95C,100289137,0
ANKRD18A,253650,0
FAM201A,158228,0
CNTNAP3,79937,2
SPATA31A1,647060,0
FAM74A1,401507,0
ZNF658B,401509,3
GLIDR,389741,12
FGF7P3,654466,1
FAM88D,554249,2
ANKRD20A2P,441430,0
FAM95B1,100133036,0
GXYLT1P3,100132541,0
BMS1P14,101929959,6
LOC102724580,102724580,0
LOC100132004,100132004,0
MIR1299,100302167,0
FRG1HP,100132352,13
PGM5P2,595135,1
LINC03025,440896,0
FOXD4L6,653404,0
ZNG1F,644019,110
LOC105376057,105376057,21
MIR4477A,100616184,0
LOC105376060,105376060,0
FAM27E2,100289124,0
CNTNAP3B,728577,1
SPATA31A6,389730,0
FAM74A7,100996582,0
FAM88E,103908605,3
LOC101927827,101927827,0
LOC102724904,102724904,0
SPATA31A5,727905,0
FAM74A6,653123,0
SPATA31A7,26165,0
FAM74A4,401508,0
CNTNAP3C,100289279,0
FAM27C,100132948,0
FAM88C,102724238,2
FGF7P6,387628,7
LINC01189,643648,0
LINC01410,103352539,0
PTGER4P2-CDK2AP2P2,442421,2
LERFS,403323,6
FAM88B,728673,2
LOC286297,286297,0
AQP7P1,375719,0
LOC100996643,100996643,0
MIR4477B,100616194,0
FRG1JP,642236,27
FLJ43315,644316,3
ANKRD20A4P,728747,0
LOC101929583,101929583,0
LOC100132154,100132154,0
LOC102724507,102724507,0
LOC105379443,105379443,0
FOXD4L5,653427,0
ZNG1E,220869,155
FOXD4L4,349334,0
LOC101928381,101928381,0
LOC101928195,101928195,0
AQP7P3,441432,0
ANKRD20A3P,441425,0
LOC642929,642929,0
ZNF658,26149,5
FAM74A3,728495,0
SPATA31A3,727830,0
CNTNAP3P2,643827,0
LOC102723709,102723709,0
FAM27E3,100131997,0
FAM27B,100133121,0
ANKRD20A1,84210,0
LOC644249,644249,0
ZNG1C,445571,156
FOXD4L3,286380,0
PGM5-AS1,572558,2
PGM5,5239,0
TMEM252,169693,0
LINC01506,101927015,0
PIP5K1B,8395,0
PABIR1,116224,4
LOC101927069,101927069,0
PRKACG,5568,0
FXN,2395,0
TJP2,9414,53
BANCR,100885775,0
ENTREP1,9413,0
APBA1,320,9
PTAR1,375743,1
CFAP95-DT,494558,0
CFAP95,138255,0
MAMDC2,256691,2
MAMDC2-AS1,100507244,0
SMC5-DT,100507299,0
SMC5,23137,1
KLF9,687,9
TRPM3,80036,0
MIR204,406987,0
CEMIP2,23670,2
ABHD17B,51104,13
C9orf85,138241,46
C9orf57,138240,0
GDA,9615,0
LINC01504,100507540,2
ZFAND5,7763,38
TMC1,117531,0
LINC01474,101927258,0
ALDH1A1,216,1
ANXA1,301,2482
LOC101927358,101927358,0
RORB-AS1,103752585,0
RORB,6096,0
TRPM6,140803,0
C9orf40,55071,5
CARNMT1-AS1,101927380,0
CARNMT1,138199,1
NMRK1,54981,95
OSTF1,26578,110
PCSK5,5125,3
RFK,55312,2
RPSAP9,653162,212
GCNT1,2650,1
PRUNE2,158471,0
PCA3,50652,0
FOXB2,442425,0
VPS13A-AS1,100286938,0
VPS13A,23230,11
GNA14,9630,0
GNA14-AS1,101927422,0
GNAQ,2776,9
CEP78,84131,1
PSAT1,29968,64
LOC101927450,101927450,0
TLE4,7091,9
LINC01507,101927477,0
TLE1,7088,2
TLE1-DT,101927502,0
SPATA31D5P,347127,0
SPATA31D4,389761,0
SPATA31D3,389762,0
SPATA31D1,389763,0
RASEF,158158,1
FRMD3-AS1,102723989,1
FRMD3,257019,1
IDNK,414328,6
UBQLN1,29979,43
UBQLN1-AS1,105376114,1
GKAP1,80318,0
KIF27,55582,0
LOC105376335,105376335,0
C9orf64,84267,2
HNRNPK,3190,93
MIR7-1,407043,0
RMI1,80010,0
LOC101927575,101927575,0
SLC28A3,64078,4
NTRK2,4915,0
AGTPBP1,23287,9
LOC389765,389765,0
"NAA35",60560,2
GOLM1,51280,24
LOC101927623,101927623,0
C9orf153,389766,0
ISCA1,81689,15
TUT7,79670,47
GAS1,2619,3
GAS1RR,100506834,0
LINC02893,440173,4
NFYCP2,494127,8
LINC02872,401535,0
DAPK1,1612,0
CTSL,1514,160
CTSL3P,392360,0
CTSLP8,1518,0
LOC392364,392364,0
SPATA31E1,286234,0
SPATA31C1,441452,0
CDK20,23552,1
LINC03026,102724156,1
SPATA31C2,645961,0
SPIN1,10927,7
NXNL2,158046,0
LINC02843,286238,0
MIR4289,100423015,0
S1PR3,1903,2
SHC3,53358,1
CKS2,1164,63
MIR3153,100422936,0
SECISBP2,79048,54
SEMA4D,10507,2
GADD45G,10912,1
LOC100129066,100129066,0
LOC101927847,101927847,0
MIR4290HG,286370,0
MIR4290,100422963,0
LINC01508,101927873,0
LINC01501,340515,0
DIRAS2,54769,0
SYK,6850,32
LOC100129316,100129316,0
AUH,549,13
NFIL3,4783,2
MIR3910-1,100500821,0
MIR3910-2,100500902,0
ROR2,4920,0
SPTLC1,10558,74
LOC100128076,100128076,0
LINC00475,158314,0
IARS1,3376,169
MIR3651,100500918,0
SNORA84,100124534,0
NOL8,55035,5
CENPP,401541,7
OGN,4969,0
OMD,4958,0
ASPN,54829,0
ECM2,1842,18
MIR4670,100616351,0
IPPK,64768,5
LOC100128361,100128361,0
BICD2,23299,27
LOC101929748,101929748,0
ANKRD19P,138649,96
ZNF484,83744,0
LOC642943,642943,0
FGD3,89846,0
LOC101927954,101927954,0
SUSD3,203328,0
CARD19,84270,19
NINJ1,4814,21
WNK2,65268,0
FAM120A2P,445577,0
FAM120AOS,158293,5
FAM120A,23196,15
PHF2,5253,2
MIR548AU,100847045,0
MIR4291,100422927,0
BARX1,56033,2
PTPDC1,138639,0
MIRLET7A1,406881,0
MIRLET7F1,406888,0
LINC02603,158257,0
MIRLET7D,406886,0
ZNF169,169841,0
NUTM2F,54754,0
LOC100132077,100132077,0
PTMAP12,728026,3
MFSD14B,84641,14
PCAT7,101928099,0
FBP2,8789,0
FBP1,2203,0
AOPEP,84909,6
MIR2278,100313780,0
MIR6081,102466518,0
MIR23B,407011,0
MIR27B,407019,0
MIR3074,100422842,0
MIR24-1,407012,0
FANCC,2176,1
PTCH1,5727,0
LOC100507346,100507346,0
ERCC6L2-AS1,100128782,22
ERCC6L2,375748,1
LINC00092,100188953,0
LOC158435,158435,0
LOC158434,158434,0
HSD17B3,3293,0
SLC35D2,11046,1
ZNF367,195828,1
HABP4,22927,6
CDC14B,8555,2
PRXL2C,195827,6
LOC441455,441455,0
ZNF510,22869,8
ZNF782,158431,4
LOC100132781,100132781,2
PTMAP11,441454,2
NUTM2G,441457,1
MFSD14CP,84278,3
CTSV,1515,449
GAS2L1P2,340508,0
SUGT1P4-STRA6LP-CCDC180,57653,0
SUGT1P4-STRA6LP,100499484,0
CCDC180,100499483,0
MIR1302-8,100302223,0
LOC286359,286359,0
TDRD7,23424,25
TMOD1,7111,2
TSTD2,158427,3
NCBP1,4686,113
XPA,7507,11
FOXE1,2304,0
TRMO,51531,16
HEMGN,55363,0
ANP32B,10541,67
"NANS",54187,59
TRIM14,9830,1
CORO2A,7464,17
TBC1D2,55357,9
MIR6854,102465514,0
GABBR2,9568,0
ANKS6,203286,1
GALNT12,79695,1
COL15A1,1306,0
TGFBR1,7046,8
ALG2,85365,3
SEC61B,10952,310
"NAMA",100996569,0
LOC101928438,101928438,0
NR4A3,8013,1
STX17-DT,441461,0
STX17,55014,11
ERP44,23071,445
INVS,27130,0
TEX10,54881,47
MSANTD3,91283,14
MSANTD3-TMEFF1,100526694,0
TMEFF1,8577,0
CAVIN4,347273,0
PLPPR1,54886,0
BAAT,570,0
MRPL50,54534,38
ZNF189,7743,2
ALDOB,229,0
TMEM246-AS1,101928470,0
PGAP4,84302,17
RNF20,56254,21
GRIN3A,116443,0
PPP3R2,5535,0
LINC00587,414319,0
CYLC2,1539,0
LINC01492,101928496,0
LOC101928523,101928523,0
SMC2-DT,101928550,0
SMC2,10592,2
OR13F1,138805,0
OR13C4,138804,0
OR13C3,138803,0
OR13C8,138802,0
OR13C5,138799,0
OR13C2,392376,0
OR13C9,286362,0
OR13D1,286365,0
NIPSNAP3A,25934,70
NIPSNAP3B,55335,1
ABCA1,19,4
SLC44A1,23446,25
FSD1L,83856,0
RALGAPA1P1,26134,0
FKTN,2218,9
TAL2,6887,0
TMEM38B,55151,9
MIR8081,102465995,0
LINC01505,100996590,0
LOC105376204,105376204,0
ZNF462,58499,0
LOC340512,340512,0
RAD23B,5887,36
LINC01509,101928720,0
KLF4,9314,23
ACTL7B,10880,0
ACTL7A,10881,0
ELP1,8518,19
ABITRAM,54942,27
CTNNAL1,8727,9
TMEM245,23731,1
MIR32,407036,0
FRRS1L,23732,0
EPB41L4B,54566,4
PTPN3,5774,24
MIR3927,100500898,0
PALM2AKAP2,445815,0
TRR-TCG6-1,100189025,0
C9orf152,401546,0
TXN,7295,709
TXNDC8,255220,0
SVEP1,79987,10
MUSK,4593,0
LPAR1,1902,17
MIR7702,102465800,0
OR2K2,26248,0
ECPAS,23392,31
ZNF483,158399,0
PTGR1,22949,46
LRRC37A5P,652972,0
DNAJC25,548645,7
DNAJC25-GNG10,552891,0
GNG10,2790,0
SHOC1,158401,0
UGCG,7357,29
MIR4668,100616114,0
SUSD1,64420,1
PTBP3,9991,14
HSDL2,84263,86
KIAA1958,158405,2
INIP,58493,25
SNX30,401548,7
SLC46A2,57864,0
ZNF883,169834,0
ZFP37,7539,0
FAM225B,100128385,0
FAM225A,286333,0
SLC31A2,1318,84
FKBP15,23307,56
SLC31A1,1317,21
CDC26,246184,22
PRPF4,9128,55
RNF183,138065,0
WDR31,114987,1
BSPRY,54836,0
HDHD3,81932,8
ALAD,210,9
POLE3,54107,24
C9orf43,257169,0
RGS3,5998,2
ZNF618,114991,0
AMBP,259,0
KIF12,113220,0
COL27A1,85301,2
MIR455,619556,0
ORM1,5004,0
ORM2,5005,0
AKNA,80709,3
WHRN,25861,0
ATP6V1G1,9550,374
TMEM268,203197,0
TEX48,100505478,0
TNFSF15,9966,0
TNFSF8,944,0
TNC,3371,35
DELEC1,50514,0
LOC101928748,101928748,0
LOC101928775,101928775,0
LINC00474,58483,0
PAPPA,5069,0
PAPPA-AS1,493913,0
ASTN2,23245,0
ASTN2-AS1,100128505,0
TRIM32,22954,9
SNORA70C,100124538,0
LOC101928797,101928797,0
TLR4,7099,0
BRINP1,1620,0
MIR147A,406939,0
CDK5RAP2,55755,32
MEGF9,1955,7
FBXW2,26190,20
B3GALT9,100288842,0
PSMD5,5711,41
CUTALP,253039,0
PHF19,26147,13
TRAF1,7185,0
C5,727,0
CNTRL,11064,1
RAB14,51552,55
GSN,2934,55
GSN-AS1,57000,0
STOM,2040,64
GGTA1,2681,0
DAB2IP,153090,5
TTLL11,158135,1
MIR4478,100616312,0
NDUFA8,4702,271
MORN5,254956,0
LHX6,26468,0
RBM18,92400,49
MRRF,92399,12
PTGS1,5742,142
OR1J2,26740,0
OR1J1,347168,0
OR1J4,26219,0
OR1N1,138883,0
OR1L8,138881,0
OR1N2,138882,0
OR1Q1,158131,0
OR1B1,347169,0
OR1L1,26737,0
OR1L3,26735,0
OR1L4,254973,0
OR1L6,392390,0
OR5C1,392391,0
OR1K1,392392,0
PDCL,5082,24
RC3H2,54542,1
SNORD90,692206,0
ZBTB6,10773,2
ZBTB26,57684,1
RABGAP1,23637,45
GPR21,2844,0
MIR600HG,81571,0
MIR600,693185,0
STRBP,55342,10
CRB2,286204,0
DENND1A,57706,0
MIR601,693186,0
MIR7150,102465688,0
LHX2-AS1,100505588,0
LHX2,9355,0
NEK6,10783,13
PSMB7,5695,574
LOC100129034,100129034,0
ADGRD2,347088,0
NR5A1,2516,0
NR6A1,2649,0
MIR181A2HG,100379345,0
MIR181A2,406954,0
MIR181B2,406956,0
OLFML2A,169611,3
WDR38,401551,0
RPL35,11224,317
ARPC5L,81873,52
GOLGA1,2800,9
SCAI,286205,5
PPP6C,5537,121
RABEPK,10244,31
HSPA5,3309,108
GAPVD1,26130,40
MAPKAP1,79109,12
PBX3-DT,51145,0
PBX3,5090,2
LOC101929116,101929116,0
MVB12B,89853,0
NRON,641373,0
LMX1B,4010,0
ZBTB43,23099,7
ZBTB34,403341,1
RALGPS1,9649,2
ANGPTL2,23452,1
GARNL3,84253,1
SLC2A8,29988,0
ZNF79,7633,0
RPL12,6136,43
SNORA65,26783,0
LRSAM1,90678,34
NIBAN2,64855,63
STXBP1,6812,13
MIR3911,100500872,0
CFAP157,286207,0
PTRH1,138428,0
TTC16,158248,0
TOR2A,27433,0
SH2D3C,10044,0
MIR3960,100616250,0
MIR2861,100422910,0
CDK9,1025,12
FPGS,2356,6
ENG,2022,0
LOC102723566,102723566,0
AK1,203,73
MIR4672,100616429,0
ST6GALNAC6,30815,6
ST6GALNAC4,27090,24
PIP5KL1,138429,0
DPM2,8818,20
EEIG1,399665,9
"NAIF1",203245,1
SLC25A25,114789,0
SLC25A25-AS1,100289019,0
PTGES2,80142,7
PTGES2-AS1,389791,0
LCN2,3934,959
BBLN,79095,86
CIZ1,25792,14
DNM1,1759,1
MIR199B,406978,0
MIR3154,100422893,0
GOLGA2,2801,9
SWI5,375757,69
TRUB2,26995,11
COQ4,51117,70
